above_100,first_name,last_name,price
true,Molly,Grant,114.8491929
,Vanessa,Chase,7.770786949
true,Katrina,Miller,247.2659961
true,Karen,Hancock,282.6177794
true,Raymond,Brooks,204.8726848
,Amanda,Reynolds,90.21503715
true,Sandra,Marquez,138.1701187
,Eric,Gregory,24.92979482
true,Mary,Allen,255.2531379
true,Michael,Santos,193.4995193
true,Ronnie,Ali,229.6159426
true,Mr. Jeff,Wilson,114.6760877
true,John,Richardson,207.195461
,Reginald,Barnes,46.8780625
true,Joseph,Beasley,298.3722237
true,Kyle,Brown,106.8841519
true,Ruth,Ballard,299.9455478
true,Michael,Bradley,203.917107
true,Derek,Sandoval,143.0956665
true,Kayla,Brown,123.1057042
true,Rodney,Harrison,118.4162955
true,Whitney,Sims,284.5855067
true,Carly,Wagner,212.8393181
true,Brett,House,193.7238018
true,Robert,Weaver,109.6290182
true,Steve,Gonzalez,146.1933084
true,David,Fisher,290.1779819
,Leonard,King,24.0939262
,Beth,Martinez,23.52767675
true,Elizabeth,Lewis,173.6053214
true,Nicole,Small,159.8582487
true,Anthony,Cline,250.2882021
true,Spencer,Ware,159.5202685
true,Willie,Erickson,116.3402762
true,Brent,Moore,155.6385418
true,Maria,Hunt,285.7458256
true,Robert,Howard,174.4724454
,Katherine,Smith,96.91551318
true,Mrs. Andrea,Meza,143.0006511
,Nathan,Crane,83.56558574
,Dr. Douglas Delgado,DDS,85.5223837
true,Mariah,Garrison,192.7734629
true,Dennis,Perez,138.2202857
true,Veronica,Berry,248.7978665
true,Kristine,Holland,248.5495161
true,Daniel,Nguyen,282.2088346
true,Kelly,Gregory,159.7472068
true,Shawn,Brown,181.3796777
true,Danielle,George,274.2446679
true,Tiffany,Brown,276.1991426
true,Alice,Freeman,137.1583738
true,Daniel,Brown,112.7636937
true,Jessica,Hopkins,122.3518376
true,April,Bryant,266.6719848
true,Christopher,Miller,158.2431072
true,Duane,Smith,195.3278749
true,Madeline,Sandoval,121.1743498
,Dr. Victoria,Kirk,3.666987419
true,Paul,Davis,252.5040028
,Robert,Dickerson,11.98827381
,Kevin Lambert,Jr.,4.531036969
true,Sheila,Morton,170.343201
,Leonard,Martinez,93.22430955
true,Melanie,Dennis,209.669112
true,Melissa,Cline,107.4820325
true,Timothy,Williams,258.0104815
,Kimberly,Anderson,87.97839743
true,Sarah,Simmons,244.2757279
true,Michael,Bryan,233.2848903
true,Peter Lopez,DVM,140.0412394
,Philip,Oliver,21.30464474
true,Sara,Hodges,277.3543759
,Richard,Hicks,73.36766831
,Michael,Brown,37.87051913
true,Destiny,Roy,223.4763302
,Kimberly,Baker,80.46348769
,Jamie,Higgins,69.03028233
true,Preston Ferguson,III,221.4249566
,Rachel,Montgomery,29.08534279
true,Rebecca,Walls,215.2717793
true,Mr. Matthew,Collins,238.6680373
,Thomas,Forbes,72.71031133
true,Caitlin,Shelton,220.3252086
,Robert,Stephens,3.606464206
true,Jennifer,Lin,192.9587531
,Diana,Carney,97.78448666
,Kevin,Mayo,51.803837
,Nicholas,West,16.2045173
,Mitchell,Kelley,13.07861103
true,Andre,Boyd,253.5211663
,James,Knight,22.56984826
,Andrew,Lee,70.51262949
true,David Clay,MD,236.9824129
true,Craig,Mitchell,166.2891034
,Jennifer,Evans,2.977011972
true,Scott,Schroeder,236.1997291
true,Kathleen Gallagher,DVM,291.677987
,Benjamin,Davis,51.11857044
true,Luis,Mathis,299.1938817
true,Rachel,Thomas,161.3312866
,Erin,Henry,11.73608077
true,Daniel,Chen,254.1665472
,Katie,Parker,13.94906194
true,Melissa,Robinson,205.8781089
,Samuel,Dalton,14.08357426
,Nicole,Jones,51.59257197
true,James,Baker,170.9273169
true,Amanda,Hopkins,200.6433574
true,Eric,Rodriguez,103.935463
true,Rebecca Gallagher,MD,221.5435451
true,Paul,Daniels,232.54837
,Stephanie,Green,2.663967786
,Beth,Stone,35.23893288
true,Paul,King,188.565175
,Lauren,Kelly,13.00123524
,Laura,Pierce,16.16340439
true,Heather,Bennett,255.1741149
true,Joshua,King,107.3590127
true,Jasmine,Flores,289.7696566
,Sarah,Chandler,55.24485998
true,Denise,Miller,158.8641339
true,Randy,Moyer,125.9683245
true,Megan,Perry,287.0921961
true,David,Weber,140.9446241
true,Michael,Hoffman,145.2717633
true,Amy,Townsend,217.5922091
true,Martin,Larson,171.9356768
true,Savannah,Hampton,245.2155175
,Amanda,Chavez,4.068803173
true,Tina,Campos,292.1002
true,Crystal,Blake,227.6330391
true,Beth,Morales,229.9794474
true,Mark,Johnson,177.5476557
true,Emily,Kramer,249.9598475
true,Scott,Jackson,200.6486534
,Kayla,Stanley,39.11623892
,Heather,Combs,75.68140908
true,Samantha,Watson,209.2371767
true,John,Taylor,162.383985
true,Kristen,Waller,203.3026259
,Robert,Chang,59.64579395
,Elizabeth,Berry,48.18828909
true,Leslie,Estes,160.479494
true,Joseph,Wilson,265.8405526
true,Austin,Ramirez,212.7036289
true,Amanda,Evans,148.0328505
true,Stephanie,Martinez,167.4969941
true,Trevor,Valenzuela,233.3832548
true,Jaime,Perez,142.8424681
true,Randy,Stone,126.8086391
true,Elizabeth,Delgado,287.0605845
true,Anthony,Scott,103.2864364
true,Cody,Johnson,170.0586264
true,Bryan,Hall,260.9082222
true,Sergio,Day,276.6420591
,Nicole,Wiggins,65.95568043
true,Kathleen,Turner,262.1049741
true,Joshua,Holland,299.5158411
true,Jessica,Miller,124.4215151
true,Alex,Moore,142.418239
,Julie,Boyd,39.18863723
true,Tara,Barnes,128.8918058
true,Heather,Brown,186.7113016
,Michelle Gutierrez,PhD,46.66502067
,Tiffany,Brown,45.12432917
true,Alicia,Todd,205.8706229
,Annette,Morris,17.24911997
true,Lindsey,Hines,117.8079689
,Logan,Watkins,52.1715902
true,John,Harmon,154.808761
true,Alexis,Williams,223.4977047
true,Andrea,Oliver,115.6428501
,Darrell,Smith,57.00665127
,Patrick,Hendrix,9.994643513
true,Matthew,Bruce,257.3743579
true,Steven,Ortiz,227.2720735
true,Jimmy,Navarro,164.9602355
,Anthony,Friedman,17.753192
,Michael,Barrett,39.21052339
,Catherine,Taylor,55.50357069
true,John,Ross,226.0656937
,Michael,Austin,67.81751254
true,Troy,Warren,111.3394845
true,Alicia,Ruiz,164.6026773
true,Dana,Santos,295.9934887
true,Christian,Porter,145.4184193
,Emily,Ramos,63.74626361
true,Lisa,Marquez,227.0754835
true,Sergio,Hughes,240.3088336
,Angela,Fischer,44.62116994
,Lance,Weaver,23.27390372
true,Dawn,Ward,201.1261376
true,Norman,Simpson,219.3829512
true,Suzanne,Haas,268.8430172
,Lisa,Craig,32.20190241
true,Joseph,Summers,234.3983114
,Carl,Decker,29.47284095
true,Sandra,Pollard,206.4794457
true,Cameron,Nielsen,160.9221115
,Frank,Jones,95.72477062
true,James,Jordan,298.5896987
,Destiny,Rojas,89.6838838
true,Lisa,Clark,273.5127708
true,Lori,Valdez,111.5501182
true,Danny,Lewis,224.4037909
,Jennifer,Martin,87.64623687
true,Richard,Bauer,164.2209518
true,Alicia,Ferrell,169.3028425
,Grant,Hall,.558640768
true,Elizabeth,Hill,237.8971597
true,Jacqueline,Brown,267.5073581
true,Tiffany,Barron,185.2634793
true,Arthur,Chandler,226.5972173
true,Mark,Bowman,180.1064676
true,Dr. Shannon,Jackson,131.2304203
true,Kelly,Johnson,124.1633799
,Brian,Contreras,60.52315419
true,John,Dixon,183.4615101
,Tamara,Wilson,5.006903718
true,Christina,Bishop,197.7689034
true,Jennifer,Smith,169.7637516
true,Denise,Clark,270.0765365
true,Ms. Angela Peterson,MD,194.5922004
true,Amy,Mills,132.6708938
true,Stephanie,Spears,128.7858904
true,Alexandra,Lawrence,112.3894586
,Joe,Powell,18.98297458
true,Matthew,Diaz,124.6120874
true,Joshua,Sanchez,147.1338779
true,Joseph,Herring,262.3721841
true,Billy,Riley,141.1891526
true,Cheryl,Crosby,128.6964315
,Jeanne,Brown,79.06627536
true,Rebecca,Clarke,174.5418573
true,Ronald,Hudson,240.1683659
true,Derek,Wolf,136.9987139
true,Jennifer,Lee,168.4130662
true,Dr. Courtney Copeland,DVM,205.9871436
true,Kevin,Boyd,276.0430518
,Christopher,Harrell,47.54869596
,Terri,Schultz,95.12922836
true,Jonathan,Brooks,113.4023205
,Gregory,Yoder,66.72888226
true,Tammy,Welch,243.6807885
true,Jennifer,Doyle,125.0829471
true,Michelle,Moore,139.8526401
,Mr. Matthew,Bennett,31.24445141
true,Valerie,Bishop,141.0465529
true,Olivia,Moore,182.7722633
,Rachel,Lynch,11.16873089
,Victoria,Carroll,100.400948
true,Richard,Duffy,192.8278578
,Harold,Rowe,4.973566675
true,Jasmine,Bailey,240.1984741
true,Victoria,Goodman,157.2129033
,Christopher,Frost,51.7746098
true,Michael,Larsen,119.9341108
,Robert,Coffey,100.3104595
true,Carolyn,Harmon,132.2465755
true,Jared,Garrison,176.7205943
,Susan,Burton,71.54482097
,Bryan,Patton,6.517783303
,Mr. Kyle,Burns,47.95291873
true,Jeremy,Davis,196.8809063
true,Kevin,Bryant,119.266223
true,James,Harrington,153.6600926
true,Christina,Weaver,158.4753706
true,Robert,Kennedy,169.2943627
true,Richard,Jarvis,114.6925576
true,Aaron,Ford,266.565379
true,Donna,Franklin,212.0073437
,Angela,Martinez,97.13919381
,Michael,Anderson,56.30656726
true,Charles,Stevens,146.5272063
true,Dr. Christopher,Harrell,176.6365117
true,Melanie,Francis,148.6238107
,Kevin,Johnson,57.07758117
true,Annette,Johnston,286.4368475
true,Laura,Jones,251.8256961
true,Brianna,Parks,105.6688269
true,Mario,Henderson,289.3215948
,Rachel,Garcia,18.33863307
true,Taylor,Evans,152.0813643
true,Denise,Olson,263.8594197
,Jenna,Odom,54.33763494
true,Jennifer,Parker,114.3051417
true,Melissa,Haynes,249.4110446
true,Dr. Terry,Martinez,135.282602
true,Daniel,Mitchell,273.1661217
,Steven Williams,MD,89.40717196
true,Nicholas,White,234.4239386
true,Robert,Le,143.3576073
,William,Daniels,2.75363996
true,Anthony,Hoffman,205.8937171
true,Jessica,Smith,140.7997908
,Charles,Martinez,53.45634467
true,Michael,Harrison,264.9058228
true,Cynthia,Oconnor,134.0974441
true,Wesley,Williams,210.5488131
,Keith,Wheeler,64.57752578
true,Anna,Lopez,299.1499426
,Megan,Montoya,77.73528252
true,Alice,Wallace,258.1149996
true,David,Barry,293.064933
,Crystal,Anderson,85.67769938
true,Charles,Walters,136.3273754
true,Amy,Hall,165.7815497
true,Daniel,Allison,202.9205718
true,Monica,Rogers,115.6097562
true,Lisa,Brennan,244.6907291
true,Hector,Adams,258.2983392
true,Samantha,George,177.6586379
true,Peter,Sanders,248.5678166
true,Yvonne,Coleman,299.9854723
,Charles,Miller,37.89348077
,Mathew,Harmon,5.477643314
,Heather,Collins,18.93872049
,Anne,Mccullough,38.48691116
true,Terry,Moore,251.9873677
,James,Rogers,39.25426014
true,Stephen,Brown,166.4123
true,Mark,Morales,205.5803314
true,Kathleen,Tran,248.4498852
,Michelle,Stone,59.92907123
true,Catherine,Scott,261.6205656
true,Robert,Dyer,159.3357394
true,Bryan,Martinez,292.4598723
,Danielle Miller,DVM,5.840759287
true,Natalie,Gentry,115.4240965
true,Mark,Martinez,274.8417111
true,Margaret,Baird,178.1376538
true,Jacqueline,Conway,161.0544466
true,Jennifer,Miller,167.65138
true,Stephanie,Salinas,180.173276
,Jesse,Duarte,23.19171407
,Tammy,Williams,24.00839556
,Jay,Lynch,43.56506347
,Adam,Thompson,87.5002892
true,Chad,Clark,291.2850477
true,Maxwell,Cole,138.5224022
true,Tony,Lester,220.7106572
true,Bethany,Williamson,115.9862024
,Javier,Moss,41.3098503
true,Ronald,Owens,216.8781531
,Jennifer,Lewis,61.69501363
,Jennifer,Goodwin,6.772621519
true,Joseph,Wright,155.2606241
true,Erik,Delgado,273.221997
,Paul,Reid,63.28549542
true,Thomas,Bryant,146.4967831
true,Marvin,Wood,273.3635523
true,Zachary,Gordon,250.1895915
,Eric,Becker,97.1295962
true,Jason,Greene,169.1431017
true,Thomas,Davis,230.9547299
true,Kimberly,Duncan,191.1203851
true,Samantha,Smith,291.8803441
true,Thomas,Rogers,112.9576098
,Ryan,Hammond,21.4055375
true,Jillian,Smith,259.3625114
,Charles Harris,MD,84.45795116
true,Jenny,Lewis,253.6513704
true,Heidi,Bolton,146.4562717
,Ian,Park,77.37019197
true,David,Guzman,216.0752368
,Pamela,Dillon,51.72379565
true,Kimberly,Leblanc,294.6052651
,Megan,Smith,25.42056931
true,Ronald,Costa,136.8854344
true,Daniel,Lewis,143.9851601
,Dale,Ramirez,15.01368802
true,Abigail,Allen,229.7838574
,Kenneth,Sims,37.6359828
,Lisa,Mendez,40.54338297
true,Eric,Brown,174.2921017
,Kristi,Cobb,23.9133407
,Anne Macdonald,PhD,81.47862786
true,Lauren,Parker,187.0023174
true,Carol,Sharp,199.5697161
true,Christine,Miles,273.9435443
true,Amanda,Bowers,261.922808
,Joseph,Buck,86.8018335
,Sean,Conway,56.43303098
,Julia,Murphy,73.19912337
true,Lynn,Anderson,169.8237448
true,James,Gray,188.813829
true,Stephanie,Gray,200.8256851
true,Ronald,Baird,215.999315
true,Christopher,Cochran,204.0887367
,Kyle,Torres,63.41712663
true,William,Oconnor,242.143628
true,Caleb,Kelly,285.6334268
true,Rachael,Garcia,226.4172581
true,Brandon,Weber,298.4802227
true,Thomas,Hoover,200.0802214
,Michelle,Jimenez,14.80415308
,Rebecca,Davis,32.98097798
true,Miranda,Flynn,298.8357652
true,Jennifer,Perez,140.3637287
true,James,Newton,191.8006975
true,Peter,Hernandez,194.1967678
,Nicholas,Combs,20.10458063
true,Karen,Wilson,160.1510331
true,Jenna,Campbell,190.9943436
,Michelle,Melendez,52.90917795
true,Andrew,Gallagher,136.30899
true,Laura,Ross,182.0244978
,Teresa,Lindsey,27.52334916
true,James,Frost,223.6170974
,Robert,Jackson,22.05368223
true,John,Norman,109.6033635
true,Alicia,Anderson,173.5520281
,Jason,Chang,44.35362764
,Laura,Gray,55.50345352
true,Wanda,Long,114.3179822
true,Sylvia,Koch,140.3506493
,Melissa,Higgins,62.36313364
,Eric,Glover,38.36237335
true,Daniel,Cisneros,108.5913981
true,Emily,Graham,101.033565
,Sherri,Smith,67.86065479
true,Dr. William,Smith,167.3695822
,Terri,Aguirre,54.2421296
true,Natalie,Haney,137.4158277
,Casey,Holder,69.05125997
,Lisa,Duran,56.08847638
,David,Smith,80.85434702
,Emily,Andrews,30.55093486
true,Kyle,Harvey,271.1239508
,Laura,Wu,79.61965825
true,Elijah,Johnson,136.9964616
true,Brittany,Montgomery,288.8286558
,Aaron,Mccarthy,84.39861828
true,Sarah,Harris,144.8656998
true,Jacqueline,Johnston,141.2779453
true,Tina,Wood,191.4925829
,Karen,Duncan,4.247976362
true,Victor,Owens,158.4737509
true,Nathan,Warren,117.1177461
,Kenneth,Brown,75.67015829
,Jill,Cain,3.86708951
true,Kimberly,Koch,116.8989585
,Allison,Obrien,44.59520215
true,Robert,Martinez,227.9211981
true,Peter,Wilson,231.0658253
true,Kelsey,Wiley,176.1116668
true,Eric,Murray,103.2178891
true,John,Rogers,144.6405491
,Luke,Estrada,85.78863405
,Mr. Robert,Clark,80.217175
true,Kimberly,Koch,165.4221924
,Laura,Bailey,45.79462845
,Allison,Frye,58.02567556
true,Krystal,Owens,273.3193156
true,Denise,Ferguson,220.6739739
true,Crystal,Alexander,207.337275
true,Henry,Cummings,105.0848383
true,Lori,Morgan,241.7828354
true,Donald,Barton,271.3082967
true,Janet,Collins,248.9042909
true,Austin,Rosales,145.3309141
,Kathy,White,3.687331701
true,Mrs. Kimberly,Preston,148.0609304
true,John,Hudson,225.9386329
,Don,Ryan,2.665125824
true,Sarah,Morgan,130.9060372
true,Samuel,Patel,129.0223582
true,Robert,Wilson,183.340795
true,Megan,Aguilar,118.4650524
,Jonathan,Green,10.23139816
true,Jacob,Tate,278.1887895
,Trevor,Brown,18.32777864
,Kristine,Barker,52.82568247
,Cameron,Brown,95.90174022
,Lauren,Taylor,77.35902673
,Brandon,Murphy,7.589198878
true,Paul,Ward,181.5317081
,Cynthia,Ward,100.6060794
true,Kristin,Lawson,160.2054476
true,Stephen,Roberts,187.5586469
true,Victor,Rivera,120.5942052
,James,Castaneda,83.44662013
true,Ryan,Olsen,201.6003909
,Alejandra,Jones,94.58154942
,Cheyenne,Miranda,78.16768739
,Courtney,Maxwell,35.61603968
true,Lindsay,Acosta,205.9536024
,Michael,Middleton,79.0239122
true,Katrina,Perry,232.0425179
true,Bailey,Johnson,217.0059982
,Robert,Ortiz,69.74793996
,Glenda,Woods,99.96543798
true,Doris,Meyer,135.1551282
true,Connie,Harper,154.1909599
true,Tyler,Parker,267.8555659
,Julie,Hernandez,33.97775309
,Nicole Kim,DVM,73.207868
,John,Benitez,38.03232575
true,Dustin,Thomas,127.9353691
true,Sheri,Carter,161.762289
true,Ryan,Davis,201.3310135
true,Shelby,Kaufman,269.8886255
,Debbie,Burns,.841534724
,Kyle,Morales,9.360940022
,Nicole,Johnson,69.7030003
,Gabriel,Preston,51.92882688
,Casey,Johnston,8.571507149
,Sean,Adams,99.81380176
true,Joel Lee,MD,155.4172957
true,Mark,Williams,258.8473472
,Joseph,Bartlett,52.827097
true,Debra,Wilson,286.2563051
true,Megan,Sullivan,143.1094366
true,Jake,Davis,158.2991762
true,Timothy,Russell,181.0104369
true,Steven,Hodges,193.6824826
true,Meagan,Robinson,269.5537995
true,Brandon,Orozco,291.4075448
true,Scott,Sandoval,195.7295684
true,Jeremy,Hunter,109.7843203
true,Monica,Lloyd,237.5824875
true,Ryan,Scott,296.4766522
true,Kari,Nguyen,274.6906514
true,Heidi,Brown,139.5269306
true,Rebecca,Castillo,126.2307682
true,Terri,Cox,245.8264778
true,Timothy,Smith,281.1150121
true,Molly,Coleman,260.9460553
,Katherine,Brown,37.77886047
true,Kyle,Dalton,273.948007
,Haley,Oconnor,92.60559755
true,Janet,Tate,296.913503
true,Timothy,Collins,104.6630831
true,Michael,Marks,283.1383796
,Maria,Day,23.79444449
true,Jason,Trujillo,299.4562265
true,Kristin,Parker,135.3958903
true,Megan,Livingston,242.8785386
,Mr. Joshua Ellis,Jr.,84.82707931
,Ann,Fuentes,87.7880342
,Briana,Vega,47.10642162
true,Kathryn,Jackson,132.665955
true,Mary,Galloway,246.8816779
,Lorraine,Lee,19.20535363
,Brittany,Hill,82.14373559
true,Laura,Benjamin,232.0857279
,Jennifer,Collier,5.028182914
,Lisa,Ramirez,77.96112244
,Angel,Hill,90.06437631
,Connor,Rivas,49.1799723
true,Mrs. Ashley Carter,MD,242.1768017
true,William,Gay,159.913024
true,Joshua,Sanchez,232.9403694
true,Nicole,Moon,129.8392863
true,Kayla,Wilson,147.0869319
true,Brett,Brown,235.3239691
true,Mr. Thomas,Williams,289.1238337
true,Kristin,Rosales,193.912753
true,Jennifer,Cruz,227.7898924
,Amanda,Chandler,39.84244261
true,Taylor,Lopez,294.7380848
,Tyler,Jones,25.07404212
true,Derek,Walker,264.1815861
true,Lauren,Chase,115.839535
true,Dean,Rice,162.1224441
true,Brenda,Boyer,284.0191995
true,Melissa,Jordan,165.5043116
true,Brianna,Valentine,235.7823895
,Richard,White,36.57488333
true,Steven,Paul,173.9336026
true,Jessica,Peck,246.0731505
,Christopher,Hughes,81.73881827
true,Nancy,Rodriguez,135.4370072
true,Stacy,Robles,248.1166217
true,Robert,Bray,259.0186654
true,Mrs. Kelly Schmitt,DVM,200.4331594
,Charles,Butler,22.76132536
true,Emily,Shaw,191.0107337
,Anne,Dixon,8.544510834
,Joan,White,36.42722554
,Darren,Mcfarland,12.64993869
,Tammy,Lane,42.19079145
,Duane,Smith,29.213775
true,Carrie,Martinez,210.8625127
,Jeffery,Hill,71.57620642
true,Jessica,Clark,194.1498647
,Linda,White,91.47223034
,Jake,Spencer,29.61951774
,Jeremy,Miller,82.20378236
true,Alexandra,Blackwell,262.587412
true,Brian,Best,226.1846725
true,Mary,Reynolds,144.5411578
,Valerie,Armstrong,32.97859926
,Joseph,Gray,48.70703674
true,Jennifer,Dominguez,105.8296056
true,Heather,Rodriguez,174.1301716
true,Curtis,Valdez,284.9405214
,Joseph,Chan,50.86043963
true,Jeffrey,Edwards,257.6129623
true,John,Schmidt,208.5724419
true,Roberto,Adams,240.0395423
true,Ian,Vargas,245.9328292
true,Breanna,Merritt,125.7377276
true,Sherry,Smith,178.3897588
true,Sara,Dominguez,276.5416011
,Gabriel,Short,23.13299917
true,Kathleen,Ali,259.6882032
,Jessica,Bailey,19.44288818
true,Patrick,Johns,141.1224289
,Timothy,Massey,24.77935549
,Yolanda,White,66.96092477
,George,Long,88.49273112
,Danielle,Wilson,76.63159125
true,Michele,Page,117.4345371
true,Benjamin,Smith,135.9881171
,Michael,Farrell,78.80973808
,Richard,Gibson,80.96958367
true,Stephanie,Chambers,144.3811142
,Daniel,Rice,58.36426312
true,Danielle,Stephens,226.2947522
true,Ashley,Chase,170.7564115
true,Carlos,Rangel,115.9687917
true,Lindsey,Castillo,283.9979294
true,Scott,Johnson,169.888996
,Sharon,Hicks,25.64804259
,Ashlee,Oconnell,100.2463197
true,Amy,Parker,235.0797932
true,John,Wright,172.9184288
true,Denise,Davis,271.2020934
true,Beth,Peck,288.8909814
true,Steve,Ellis,132.2832059
true,Stacey,Reed,153.8574015
true,Christine,Scott,238.1391349
true,Mrs. Sarah,Rios,252.2214005
true,Crystal,Stout,110.5572952
true,Matthew,Lyons,113.1242711
,Ann,Wolf,13.87551284
,Colleen,Davis,93.2493786
true,Shannon,Miller,276.7010452
,Yvonne,Kirk,97.4304361
true,Daniel,Johnson,255.0882881
true,Alexander,Stewart,292.9248212
,Linda,Gibson,45.63730201
,Brianna,Schaefer,12.33313059
true,Gwendolyn,Lane,230.7240926
,Andrew,Brewer,9.514198172
true,Lisa,Hooper,177.9268929
true,Angela,Morris,139.9280017
true,Ashley,Montes,275.8178073
true,Margaret,Medina,296.274233
,Ian,Thomas,41.13374312
true,Christopher,Smith,185.983201
true,Victoria,Jones,236.5953252
,Mark,Frederick,60.47333734
true,Joshua,Atkinson,271.5487955
,Russell,Coleman,67.75916189
true,Michelle,Roberts,162.3774364
,Dan,Reynolds,31.66978335
,Tim,Robinson,59.94453843
true,Shawn,Sanders,104.7831249
true,Carol,White,230.2251674
true,Dawn,Clark,275.4987267
true,Francisco,Vasquez,227.7960533
,Andre,West,93.02082068
true,Cristian,Kelley,283.3944722
true,William,Brown,206.8503522
,Ashley,Davidson,28.96089782
true,Audrey,Wilson,257.9296702
true,Joseph,Long,235.1362395
true,John,Smith,154.9290393
,Jeffrey,Turner,70.50339038
true,John,Sloan,255.2636668
,Linda,Evans,10.84653035
true,Tammy,Brown,246.9576504
true,Jesse,Perry,226.7744467
true,Ricardo,Cruz,257.8857198
,Mary,Stevens,25.42279909
,Wendy,Grimes,49.06849569
,Anthony,Howe,34.47203403
true,Collin,Velazquez,216.5951885
,Michael,Dudley,71.88919104
true,Michelle,Guzman,231.5308053
true,Jessica,Smith,237.4542638
true,Kevin,Benitez,247.0455109
true,Amanda,Nichols,109.4711208
true,Michael,Hall,192.7176485
true,Marcus,Villarreal,197.7845667
true,Jessica,Fleming,138.4805328
true,Brenda,Long,123.2207241
true,Megan,Taylor,264.1683606
true,Keith Avila,MD,216.9489356
true,Kelly,Lopez,202.556508
true,Natasha,Lee,265.4775906
true,Shane,Gonzales,113.0541047
true,Jill,Brown,148.612108
true,Nicole,Jacobs,145.80241
true,Tanya,Harris,138.0653759
true,Diane,Mcgee,179.3054919
true,Aaron,Salas,268.3714
true,Angela Humphrey,PhD,271.3377457
true,Teresa,Flynn,259.5327324
true,Patrick,Powell,227.5460156
true,David,Brock,209.1735118
true,Mr. James Roach,DDS,190.4298545
true,Tanya,Le,245.9657154
true,Joshua,Martinez,175.3554568
true,Justin,Perez,119.0132726
true,Cristina,Martin,174.20252
true,Steven,Campbell,163.911743
true,John,Johnson,140.2542416
true,Jesse,Garcia,149.8163118
true,Kelly,Morales,187.6061767
,Joseph,Nguyen,66.66516291
true,Tabitha,Kim,113.3429121
,Jonathan,Jones,86.6352994
,Sheri,Johnson,36.35694038
true,Amy,Reeves,188.1652535
true,Allison,Guzman,192.2030965
,Stephanie,Anderson,43.19319368
true,Ronald,Hansen,136.787777
true,Melissa,Riley,161.4831316
,Dustin,Roy,66.17448229
,Madeline,Gibson,60.23694675
true,Dawn,Mendoza,174.066599
true,Blake,Davis,132.8979772
true,Julie,Bond,237.9334958
true,Joshua,Brown,223.0297102
true,Lori,Pacheco,125.0087316
true,Zachary,Young,193.1255927
,Hector,Johnson,59.01136242
true,Lindsey,Briggs,156.7756115
,Sandra,Schmidt,.106379488
true,Jill,Garcia,160.2462415
,Natasha,Sullivan,17.87476089
,Adam,Carter,30.03999986
true,Ms. Rachel,Hill,236.2788744
true,George,Clark,282.6404573
,Lindsey,Arias,9.499141593
true,Mary,Gordon,177.9980905
true,Craig,Nelson,102.9894526
true,Jason,Jones,223.1042836
true,Emily,Case,111.1105988
true,Seth,Alvarez,120.904206
true,Matthew,Hammond,281.3176996
true,Michelle,Davis,152.2527662
,Carrie,Burnett,56.47105641
,Jose,Reyes,76.98537237
true,Julia,Lucas,182.2769478
true,Corey,Russo,118.6376007
true,Thomas,Moore,258.1873052
true,Christine,Delacruz,191.9335543
true,Robert,Goodman,117.3322196
true,Zachary,Le,107.6755477
true,Michael,Carrillo,120.3946016
true,Rhonda,Anthony,264.6423004
,Joseph,Hill,91.16593332
,Erin,Davis,91.48054781
true,Lucas,Brown,146.2675825
,Timothy,Manning,69.03512252
true,James,Riley,130.0796435
true,Jennifer,Cook,269.3651765
true,Pamela,Baker,130.6205335
,William,Garcia,24.30002574
true,Donna,Lawson,290.7268756
,Blake,Murphy,65.21908188
true,Anthony,Mills,153.7083581
true,James,Taylor,135.5418757
,Raymond,Fleming,85.27919685
true,Scott,Rowe,285.0485352
,Angela,Jones,44.40557573
true,Lauren,Swanson,241.9356349
true,Martin,Kelly,182.1813903
true,Benjamin,Morgan,214.5773465
true,Cynthia,Conway,267.6031577
true,Eric,Phillips,176.8009151
true,Michael,Reynolds,162.6241031
true,John,Frank,152.8907465
,Mark,Brennan,89.65663837
true,Taylor,Delacruz,255.1626344
true,Jeremiah,Peters,237.5443469
,Tony,Perry,9.752336874
true,Daniel,Sanchez,271.2248217
true,Brandy,Anderson,184.5268056
true,Amy,Wagner,264.8023181
true,Nicole,Schmidt,156.0235121
,Thomas,Williams,79.67165122
true,Jose,Jacobs,249.3798844
,Nathan,Gray,45.63688601
,Julia,Chapman,30.55269664
,Jonathan Perez,DDS,73.80133007
,Gloria,Green,34.85231697
true,Stephen,Greer,296.7753163
true,Joyce,Wells,236.8840747
true,Samantha,Olson,220.9845507
,David,Stein,76.37628734
true,Ryan,Marks,299.6116676
,Robin,Vance,60.86128981
,Nichole,Delgado,28.8609306
true,Raven,Ford,129.4219658
true,Kelly,Hunter,244.2630476
,Andrew Rubio,MD,79.62027054
true,Jessica,Hawkins,217.5844896
true,Judith,Cortez,245.6678873
true,Angela,Hunt,243.4975767
true,Bill,Braun,192.3006977
true,Denise,Harding,247.4529864
true,Marcus,Rodriguez,138.5179057
true,Sarah,Reed,225.8315819
true,Daniel,Grimes,214.1253765
,Craig,Smith,13.58342035
,Alan,Thompson,50.83957001
,Brian,Rogers,17.1814436
true,Jason,Hill,162.6252201
true,Stephanie,White,296.6931135
true,Natalie,Thomas,162.0768928
,Kenneth,Butler,10.54461168
,Ariel,Morgan,92.28862922
true,Miguel,Gutierrez,106.6143831
,Samuel,Solomon,71.33336766
true,Justin,Whitaker,102.5809193
,Kelly,Munoz,48.68050944
true,Katherine,Lawson,181.2592147
